Номер пакета	Время	acc_X	acc_Y	acc_Z	gyro_X	gyro_Y	gyro_Z	mag_X	mag_Y	mag_Z	Лидар
43163	667267	38	-12	2018	7	-23	-24	-520	209	169	11521
43164	667282	40	-12	2021	7	-23	-24	-511	209	162	11521
43165	667300	31	-12	2020	5	-22	-23	-511	207	160	11521
43166	667315	40	-18	2027	8	-22	-24	-511	205	177	11521
43167	667330	31	-15	2018	6	-23	-24	-518	210	162	11521
43168	667345	40	-4	2023	7	-22	-24	-507	204	160	11521
43169	667360	30	-14	2020	6	-23	-24	-512	209	151	11521
43170	667375	37	-7	2026	6	-21	-25	-503	207	164	11521
43171	667390	34	-6	2025	7	-22	-24	-507	207	151	11521
43172	667408	37	-9	2035	5	-22	-26	-501	208	171	11521
43173	667423	39	-6	2026	8	-22	-24	-504	209	153	11521
43174	667438	26	-13	2027	7	-22	-24	-509	207	165	11521
43175	667453	41	-5	2017	7	-20	-23	-509	211	171	11521
43176	667468	43	-12	2024	6	-21	-23	-520	212	169	11521
43177	667483	35	-3	2028	8	-21	-24	-504	213	161	11521
43178	667498	30	-11	2021	7	-22	-24	-504	215	156	11521
43179	667516	41	-16	2021	7	-21	-24	-507	210	158	11521
43180	667531	33	-6	2027	6	-22	-24	-511	208	157	11521
43181	667546	35	-11	2020	7	-22	-24	-507	207	160	11521
43182	667561	34	-11	2022	8	-22	-24	-510	218	168	11521
43183	667576	42	-16	2025	6	-21	-24	-515	210	165	11521
43184	667591	35	-17	2022	7	-22	-24	-509	213	158	11521
43185	667606	35	-18	2032	6	-22	-24	-506	215	170	11521
43186	667624	32	-14	2027	7	-23	-25	-520	214	164	11521
43187	667639	39	-11	2031	7	-22	-24	-509	205	163	11521
43188	667654	37	-14	2027	7	-22	-24	-510	207	176	11521
43189	667669	33	-11	2021	7	-22	-24	-512	199	175	11521
43190	667684	31	-13	2028	8	-21	-24	-515	199	166	11521
43191	667699	25	-8	2039	8	-20	-25	-517	208	170	11521
43193	667732	37	-11	2023	6	-22	-24	-515	207	179	11521
43194	667747	37	-18	2029	7	-22	-23	-514	206	174	11521
43195	667762	32	-12	2026	7	-22	-24	-507	195	166	11521
43197	667792	37	-19	2025	5	-20	-23	-510	203	158	11521
43198	667807	38	-12	2026	7	-21	-24	-499	205	163	11521
43199	667822	32	-10	2025	5	-21	-24	-514	211	166	11521
43200	667840	32	-16	2025	5	-22	-24	-510	206	177	11521
43201	667855	35	-13	2024	7	-22	-24	-510	203	174	11521
43202	667870	36	-13	2018	7	-22	-24	-515	195	162	11521
43203	667885	37	-6	2020	8	-22	-24	-513	201	168	11521
43204	667900	38	-17	2028	7	-22	-24	-505	197	170	11521
43205	667915	37	-14	2031	7	-23	-24	-509	198	165	11521
43207	667948	33	-13	2025	5	-22	-23	-512	202	157	11521
43208	667963	36	-10	2027	7	-23	-25	-517	202	171	11521
43209	667978	34	-11	2019	7	-21	-24	-514	197	175	11521
43210	667993	32	-12	2026	6	-22	-24	-511	202	169	11521
43211	668008	33	-14	2021	7	-23	-24	-508	196	170	11521
43212	668023	38	-4	2019	7	-22	-23	-511	208	168	11521
43213	668038	35	-19	2026	6	-22	-23	-500	205	169	11521
43214	668056	39	-11	2022	5	-21	-24	-515	206	162	11521
43215	668071	44	-9	2021	7	-22	-24	-510	210	165	11521
43216	668086	36	-13	2025	8	-21	-24	-511	204	173	11521
43217	668101	38	-17	2026	6	-21	-24	-507	205	168	11521
43218	668116	34	-11	2023	5	-22	-23	-504	200	169	11521
43219	668131	44	-4	2026	7	-21	-24	-512	207	178	11521
43220	668146	39	-11	2025	7	-20	-24	-502	205	177	11521
43221	668164	39	-6	2022	6	-21	-23	-507	199	167	11521
43222	668179	32	-13	2028	7	-21	-25	-506	203	163	11521
43223	668194	32	-14	2022	7	-22	-24	-507	208	161	11521
43224	668209	39	-22	2020	7	-22	-24	-505	202	165	11521
43225	668224	36	-19	2023	6	-23	-24	-508	200	166	11521
43226	668239	42	-9	2028	8	-22	-24	-505	198	163	11521
43227	668254	39	-15	2022	6	-22	-25	-508	198	165	11521
43228	668272	32	-15	2027	5	-21	-24	-513	203	160	11521
43229	668287	38	-5	2024	7	-22	-24	-511	204	164	11521
43230	668302	30	-9	2022	8	-22	-25	-509	195	180	11521
43231	668317	40	-4	2027	7	-22	-24	-510	202	168	11521
43232	668332	41	-13	2019	8	-22	-24	-501	195	163	11521
43233	668347	31	-21	2026	9	-22	-24	-499	205	157	11521
43234	668362	40	-12	2026	6	-22	-24	-504	205	151	11521
43235	668380	36	-10	2026	5	-20	-24	-498	205	168	11521
43236	668395	38	-6	2022	7	-21	-24	-500	208	168	11521
43237	668410	37	-7	2024	7	-23	-24	-508	208	165	11521
43238	668425	34	-11	2023	6	-22	-23	-501	207	160	11521
43239	668440	35	-11	2028	6	-23	-25	-508	201	167	11521
43240	668455	37	-12	2022	8	-22	-24	-495	202	157	11521
43241	668470	40	-13	2020	5	-21	-25	-507	208	171	11521
43242	668488	38	-4	2032	5	-22	-25	-507	205	167	11521
43243	668503	40	-10	2021	7	-21	-25	-503	209	164	11521
43244	668518	35	-12	2018	7	-22	-26	-500	204	173	11521
43245	668533	39	-11	2022	7	-21	-25	-500	208	164	11521
43246	668548	36	-11	2026	6	-23	-24	-511	207	164	11521
43247	668563	32	-4	2031	6	-23	-25	-502	207	170	11521
43248	668578	36	-9	2027	7	-22	-26	-492	203	176	11521
43249	668596	36	-13	2027	7	-22	-26	-493	198	168	11521
43250	668611	34	-13	2017	7	-22	-26	-499	203	170	11521
43251	668626	31	-13	2021	6	-21	-25	-501	211	160	11521
43252	668641	36	-13	2021	6	-23	-24	-504	206	163	11521
43253	668656	44	-16	2024	6	-23	-25	-497	204	163	11521
43254	668671	35	-11	2022	7	-20	-23	-498	208	168	11521
43255	668686	34	-9	2027	7	-22	-24	-513	209	170	11521
43256	668704	36	-12	2023	7	-22	-24	-507	211	174	11521
43257	668719	38	-16	2025	6	-22	-24	-510	197	170	11521
43258	668734	39	-17	2029	8	-23	-24	-499	203	156	11521
43259	668749	35	-8	2026	7	-22	-24	-507	204	165	11521
43260	668764	36	-18	2021	5	-23	-24	-507	214	154	11521
43261	668779	38	-7	2017	4	-23	-24	-499	205	164	11521
43262	668794	38	-9	2026	7	-21	-24	-496	207	172	11521
43263	668812	41	-16	2025	5	-21	-24	-519	206	162	11521
43264	668827	45	-14	2027	7	-21	-24	-500	205	173	11521
43265	668842	41	-14	2029	6	-21	-24	-501	204	167	11521
43266	668857	35	-11	2020	7	-21	-24	-503	213	176	11521
43267	668872	38	-10	2024	6	-21	-24	-506	210	169	11521
43268	668887	32	-17	2018	6	-20	-24	-509	206	159	11521
43269	668902	43	-10	2025	8	-21	-24	-511	210	171	11521
43270	668920	38	-7	2019	6	-22	-24	-497	210	170	11521
43271	668935	36	-8	2023	5	-23	-25	-499	207	173	11521
43272	668950	38	-8	2028	6	-22	-24	-498	211	176	11521
43273	668965	34	-9	2026	7	-23	-23	-511	198	180	11521
43274	668980	35	-16	2022	6	-23	-25	-509	204	174	11521
43275	668995	32	-14	2022	7	-22	-23	-510	209	173	11521
43276	669010	34	-16	2018	7	-22	-24	-511	202	173	11521
43277	669028	37	-12	2025	6	-22	-24	-514	208	181	11521
43278	669043	48	-3	2026	6	-22	-24	-512	208	178	11521
43279	669058	34	-17	2020	7	-22	-23	-514	208	167	11521
43280	669073	44	-10	2027	6	-23	-23	-514	208	179	11521
43281	669088	36	-12	2028	6	-22	-24	-502	207	178	11521
43282	669103	45	-15	2026	7	-23	-24	-502	202	178	11521
43283	669118	38	-11	2024	6	-24	-25	-501	205	176	11521
43284	669136	31	-10	2025	8	-22	-25	-516	204	176	11521
43285	669151	38	-2	2025	6	-22	-25	-497	210	167	11521
43286	669166	39	-8	2035	6	-22	-24	-507	203	173	11521
43287	669181	30	-21	2017	8	-22	-24	-498	205	165	11521
43288	669196	41	-12	2024	7	-22	-24	-503	213	171	11521
43289	669211	26	-14	2027	6	-23	-25	-510	209	168	11521
43290	669226	36	-10	2026	6	-21	-23	-508	202	170	11521
43291	669244	38	-12	2014	5	-22	-24	-495	207	172	11521
43292	669259	44	-14	2027	6	-21	-23	-506	211	172	11521
43293	669274	44	-14	2025	6	-22	-23	-505	210	176	11521
43294	669289	37	-23	2027	8	-22	-24	-504	208	165	11521
43295	669304	36	-12	2023	7	-21	-24	-505	208	172	11521
43296	669319	36	-8	2024	5	-22	-24	-505	205	185	11521
43297	669334	43	-9	2020	6	-22	-24	-511	215	183	11521
43298	669352	33	-7	2024	7	-21	-24	-508	215	174	11521
43299	669367	40	-20	2028	6	-21	-24	-508	204	170	11521
43300	669382	38	-11	2027	5	-21	-24	-509	198	177	11521
43301	669397	36	-11	2024	6	-22	-24	-512	204	176	11521
43302	669412	31	-14	2019	6	-21	-24	-519	203	175	11521
43303	669427	43	-21	2020	6	-22	-24	-504	194	177	11521
43304	669442	31	-13	2020	6	-22	-23	-507	206	165	11521
43305	669460	35	-13	2027	7	-22	-24	-513	197	167	11521
43306	669475	32	-11	2022	6	-22	-24	-512	196	169	11521
43307	669490	38	-10	2020	6	-22	-26	-506	201	173	11521
43308	669505	39	-13	2024	5	-23	-24	-505	204	172	11521
43309	669520	28	-16	2022	6	-22	-25	-504	202	179	11521
43310	669535	38	-15	2020	5	-22	-25	-496	208	177	11521
43311	669550	36	-11	2026	7	-22	-24	-503	199	173	11521
43312	669568	39	-4	2028	8	-23	-24	-501	204	174	11521
43313	669583	39	-14	2024	8	-23	-24	-496	199	182	11521
43314	669598	32	-10	2023	5	-22	-24	-512	204	174	11521
43315	669613	34	-14	2016	6	-22	-24	-501	198	182	11521
43316	669628	33	-15	2020	8	-21	-25	-496	204	172	11521
43317	669643	36	-8	2028	7	-21	-23	-499	209	176	11521
43318	669658	39	-8	2031	5	-22	-24	-507	203	173	11521
43319	669676	33	-9	2026	7	-22	-24	-511	215	169	11521
43320	669691	40	-18	2028	6	-22	-24	-499	200	174	11521
43321	669706	38	-15	2021	8	-21	-23	-500	200	175	11521
43322	669721	35	-13	2025	6	-22	-25	-509	198	180	11521
43323	669736	37	-11	2025	7	-22	-23	-512	193	183	11521
43324	669751	44	-18	2026	8	-21	-24	-509	201	173	11521
43325	669766	44	-6	2024	7	-21	-24	-503	204	171	11521
43326	669784	30	-10	2029	6	-22	-24	-507	209	177	11521
43327	669799	38	-7	2022	6	-21	-23	-515	207	173	11521
43328	669814	39	-20	2025	6	-22	-24	-508	201	170	11521
43329	669829	28	-17	2024	7	-22	-25	-504	203	171	11521
43330	669844	40	-7	2026	7	-22	-24	-508	205	169	11521
43331	669859	42	-10	2019	6	-22	-24	-506	208	172	11521
43332	669874	35	-11	2023	5	-21	-24	-513	210	166	11521
43333	669892	32	-13	2022	7	-22	-25	-511	206	179	11521
43334	669907	35	-11	2021	5	-23	-24	-502	212	186	11521
43335	669922	29	-17	2024	6	-22	-23	-505	207	183	11521
43336	669937	42	-14	2020	6	-22	-25	-517	208	176	11521
43337	669952	41	-10	2020	7	-21	-24	-509	206	178	11521
43338	669967	32	-11	2022	6	-22	-25	-512	206	173	11521
43339	669982	34	-8	2025	6	-21	-24	-505	208	174	11521
43340	670000	38	-15	2026	7	-21	-23	-519	210	175	11521
43341	670015	33	-11	2025	7	-23	-23	-503	201	175	11521
43342	670030	35	-12	2022	7	-22	-23	-496	208	180	11521
43343	670045	43	-16	2022	5	-22	-24	-498	207	181	11521
43344	670060	40	-5	2023	7	-23	-23	-506	197	181	11521
43345	670075	32	-15	2018	6	-21	-24	-512	197	188	11521
43346	670090	33	-20	2021	5	-20	-23	-508	207	173	11521
43347	670108	42	-19	2025	4	-21	-24	-509	207	177	11521
43348	670123	33	-6	2028	5	-21	-25	-507	207	186	11521
43349	670138	34	-14	2025	6	-23	-24	-505	201	180	11521
43350	670153	38	-9	2025	6	-23	-25	-494	198	171	11521
43351	670168	35	-7	2031	7	-22	-24	-497	199	166	11521
43352	670183	37	-13	2020	6	-23	-24	-505	208	168	11521
43353	670198	42	-11	2025	6	-23	-25	-504	201	163	11521
43354	670216	40	-1	2030	7	-23	-23	-504	201	169	11521
43355	670231	37	-12	2021	7	-23	-24	-504	206	173	11521
43356	670246	40	-12	2029	7	-24	-25	-509	193	168	11521
43357	670261	38	-21	2028	6	-24	-24	-500	202	155	11521
43358	670276	36	-11	2020	6	-23	-23	-494	203	178	11521
43359	670291	37	-5	2028	6	-23	-23	-502	202	170	11521
43360	670306	40	-16	2019	7	-22	-23	-500	204	172	11521
43361	670324	40	-7	2029	6	-21	-24	-508	207	165	11521
43362	670339	36	-13	2020	7	-23	-24	-509	205	170	11521
43363	670354	36	-8	2018	7	-22	-24	-505	199	170	11521
43364	670369	38	-6	2029	6	-22	-24	-493	205	177	11521
43365	670384	38	-14	2028	7	-22	-24	-504	207	173	11521
43366	670399	37	-7	2032	6	-23	-26	-507	202	167	11521
43367	670414	39	-15	2019	7	-22	-24	-502	207	175	11521
43368	670432	39	-10	2027	6	-22	-24	-505	205	179	11521
43369	670447	40	-5	2024	7	-22	-25	-496	205	168	11521
43370	670462	41	-15	2027	7	-22	-25	-513	199	174	11521
43371	670477	41	-15	2020	8	-21	-23	-495	192	164	11521
43372	670492	35	-9	2028	5	-22	-24	-500	203	171	11521
43373	670507	34	-11	2021	6	-21	-25	-500	200	168	11521
43374	670522	35	-10	2026	7	-22	-25	-503	189	175	11521
43375	670540	40	-6	2028	7	-21	-24	-506	198	176	11521
43376	670555	41	-12	2025	5	-21	-24	-500	195	172	11521
43377	670570	38	-13	2022	6	-22	-23	-499	200	175	11521
43378	670585	45	-9	2027	6	-22	-24	-502	195	167	11521
43379	670600	29	-2	2036	6	-22	-25	-513	205	182	11521
43380	670615	35	-14	2023	5	-23	-24	-505	196	171	11521
43381	670630	34	-19	2016	5	-24	-24	-502	199	177	11521
43382	670648	32	-9	2025	6	-22	-24	-499	190	170	11521
43383	670663	37	-8	2026	6	-22	-24	-516	206	160	11521
43384	670678	35	-11	2018	7	-22	-23	-500	196	165	11521
43385	670693	35	-12	2025	7	-23	-24	-496	200	166	11521
43386	670708	38	-21	2021	6	-23	-24	-503	199	169	11521
43387	670723	37	-17	2019	7	-22	-24	-499	194	175	11521
43388	670738	33	-16	2020	6	-22	-24	-498	199	176	11521
43389	670756	45	-10	2026	7	-22	-24	-503	197	171	11521
43390	670771	38	-5	2024	6	-22	-24	-504	196	172	11521
43391	670786	35	-12	2019	7	-21	-24	-507	202	175	11521
43392	670801	39	-17	2021	7	-23	-23	-512	201	174	11521
43393	670816	42	-10	2022	6	-22	-24	-498	199	164	11521
43394	670831	34	-13	2022	5	-22	-24	-506	193	177	11521
43395	670846	40	-12	2024	5	-21	-24	-501	205	167	11521
43396	670864	40	-12	2023	6	-22	-24	-514	204	169	11521
43397	670879	27	-12	2027	7	-22	-23	-507	197	167	11521
43398	670894	35	-17	2031	6	-22	-24	-502	202	169	11521
43399	670909	36	-9	2018	5	-23	-24	-495	196	169	11521
43400	670924	38	-4	2025	7	-22	-24	-510	204	174	11521
43401	670939	36	-12	2020	5	-21	-24	-499	203	167	11521
43402	670954	32	-19	2017	5	-22	-24	-499	201	168	11521
43403	670972	32	-16	2025	6	-22	-24	-496	198	163	11521
43404	670987	40	-5	2021	6	-22	-24	-501	196	170	11521
43405	671002	31	-12	2025	7	-21	-24	-512	198	174	11521
43406	671017	29	-23	2024	6	-22	-23	-502	199	165	11521
43407	671032	36	-10	2022	7	-22	-24	-498	206	172	11521
43408	671047	37	-20	2025	6	-21	-25	-499	202	167	11521
43409	671062	37	-17	2020	5	-22	-23	-501	205	168	11521
43410	671080	32	-11	2027	5	-23	-24	-504	203	169	11521
43411	671095	41	-6	2025	8	-23	-25	-499	200	169	11521
43412	671110	32	-13	2020	8	-22	-24	-495	202	168	11521
43413	671125	29	-8	2033	6	-23	-24	-503	209	170	11521
43414	671140	39	-9	2020	7	-21	-23	-498	216	171	11521
43415	671155	36	-18	2020	7	-22	-23	-494	198	171	11521
43416	671170	33	-12	2022	5	-21	-24	-505	197	165	11521
43417	671188	44	-19	2021	5	-23	-23	-509	196	172	11521
43418	671203	38	-14	2025	7	-23	-24	-493	196	169	11521
43419	671218	30	-34	2018	8	-23	-24	-491	204	172	11521
43420	671233	40	-15	2021	7	-23	-24	-503	200	169	11521
43421	671248	36	-12	2019	7	-21	-24	-507	199	169	11521
43422	671263	37	-14	2028	9	-22	-24	-505	197	169	11521
43423	671278	41	-17	2024	7	-21	-24	-492	202	171	11521
43424	671296	42	-15	2029	6	-21	-24	-506	212	168	11521
43425	671311	46	-16	2028	7	-21	-24	-509	201	167	11521
43426	671326	32	-10	2024	7	-22	-23	-515	208	167	11521
43427	671341	37	-5	2030	7	-21	-24	-501	209	168	11521
43428	671356	36	-12	2023	7	-21	-23	-503	205	175	11521
43429	671371	41	-17	2018	8	-22	-23	-500	212	175	11521
43430	671386	35	-6	2024	6	-22	-23	-512	207	170	11521
43431	671404	39	-12	2026	6	-22	-24	-505	215	165	11521
43432	671419	34	-12	2026	7	-22	-24	-504	206	176	11521
43433	671434	35	-4	2031	6	-23	-25	-499	212	176	11521
43434	671449	37	-17	2024	6	-22	-24	-503	211	168	11521
43435	671464	34	-17	2023	7	-22	-23	-509	207	170	11521
43436	671479	41	-12	2022	7	-22	-24	-504	204	170	11521
43437	671494	35	-10	2022	7	-22	-24	-507	204	172	11521
43438	671512	41	-15	2028	7	-22	-25	-515	208	169	11521
43439	671527	48	-14	2026	9	-23	-24	-504	214	168	11521
43440	671542	33	-15	2025	6	-23	-25	-497	206	170	11521
43441	671557	43	-16	2026	5	-22	-25	-502	204	170	11521
43442	671572	34	-4	2034	5	-23	-25	-499	207	172	11521
43443	671587	40	-19	2027	7	-20	-23	-499	208	164	11521
43444	671602	45	-12	2023	6	-21	-24	-500	212	162	11521
43445	671620	35	-12	2017	6	-22	-24	-497	205	160	11521
43446	671635	37	-12	2017	7	-22	-24	-513	202	163	11521
43447	671650	38	-20	2026	7	-23	-23	-511	199	169	11521
43448	671665	30	-13	2027	6	-22	-24	-513	207	172	11521
43449	671680	40	-3	2029	7	-23	-24	-514	203	168	11521
43450	671695	38	-15	2025	8	-22	-25	-508	207	168	11521
43451	671710	31	-16	2024	5	-21	-23	-499	197	172	11521
43452	671728	36	-8	2026	6	-21	-23	-507	211	167	11521
43453	671743	42	-11	2027	7	-21	-25	-507	213	172	11521
43454	671758	38	-6	2025	7	-21	-24	-515	212	172	11521
43455	671773	40	-9	2029	6	-22	-24	-508	207	168	11521
43456	671788	37	-4	2033	7	-22	-24	-500	216	175	11521
43457	671803	36	-5	2026	5	-22	-24	-493	207	169	11521
43458	671818	30	-16	2024	6	-22	-24	-502	194	180	11521
43459	671836	38	-13	2024	5	-21	-24	-509	207	169	11521
43460	671851	35	-6	2029	7	-23	-24	-508	204	178	11521
43461	671866	34	-12	2026	7	-22	-24	-506	209	164	11521
43462	671881	37	-6	2028	6	-22	-24	-500	207	172	11521
43463	671896	41	-11	2021	6	-22	-24	-496	213	170	11521
43464	671911	42	-14	2024	7	-22	-24	-498	212	170	11521
43465	671926	39	-17	2023	7	-22	-24	-502	214	168	11521
43466	671944	42	-12	2022	7	-22	-25	-503	215	168	11521
43467	671959	37	-10	2029	9	-21	-23	-504	205	162	11521
43468	671974	42	-14	2024	8	-22	-25	-505	212	166	11521
43469	671989	40	-12	2020	7	-23	-25	-501	216	158	11521
43470	672004	39	-8	2014	5	-21	-25	-500	212	164	11521
43471	672019	33	-17	2021	7	-22	-25	-495	210	167	11521
43472	672034	37	-8	2028	6	-22	-25	-503	214	180	11521
43473	672052	39	0	2027	6	-20	-25	-514	210	183	11521
43474	672067	30	-16	2022	6	-21	-25	-498	204	171	11521
43475	672082	46	-13	2023	7	-21	-25	-499	213	178	11521
43476	672097	40	-17	2023	9	-22	-25	-500	208	169	11521
43477	672112	40	-5	2018	7	-21	-24	-504	208	169	11521
43478	672127	35	-12	2030	6	-22	-24	-506	207	163	11521
43479	672142	38	-17	2026	7	-22	-25	-498	214	167	11521
43480	672160	35	-6	2030	7	-21	-24	-506	211	168	11521
43481	672175	37	-12	2022	7	-23	-24	-510	213	167	11521
43482	672190	33	-13	2027	7	-22	-24	-525	206	168	11521
43483	672205	45	-14	2023	5	-23	-24	-520	204	171	11521
43484	672220	32	-10	2027	9	-22	-24	-514	203	175	11521
43485	672235	35	-11	2019	8	-22	-25	-508	211	167	11521
43486	672250	43	-9	2026	6	-23	-23	-505	212	170	11521
43487	672268	37	-7	2019	5	-23	-23	-508	206	177	11521
43488	672283	37	-8	2026	7	-24	-25	-502	211	175	11521
43489	672298	34	-8	2026	7	-23	-24	-504	206	176	11521
43490	672313	40	-17	2029	8	-22	-25	-514	203	171	11521
43491	672328	35	-14	2022	8	-23	-24	-508	206	186	11521
43492	672343	44	-15	2029	7	-23	-24	-504	206	177	11521
43493	672358	39	-12	2021	6	-23	-23	-501	197	169	11521
43494	672376	37	-14	2023	6	-23	-24	-512	205	169	11521
43495	672391	34	-14	2020	7	-22	-24	-503	208	168	11521
43496	672406	38	-10	2022	6	-23	-24	-509	207	174	11521
43497	672421	38	-15	2024	6	-22	-25	-500	204	170	11521
43498	672436	36	-16	2022	7	-23	-24	-511	202	171	11521
43499	672451	39	-13	2023	7	-22	-24	-503	202	169	11521
43500	672466	39	-14	2020	6	-22	-24	-512	209	178	11521
43501	672484	36	-10	2021	5	-23	-24	-506	208	168	11521
43502	672499	38	-12	2023	6	-22	-25	-507	205	171	11521
43503	672514	34	-14	2023	6	-23	-25	-504	205	175	11521
43504	672529	30	-16	2024	6	-21	-25	-505	207	168	11521
43505	672544	36	-14	2027	5	-22	-24	-500	194	167	11521
43506	672559	44	-15	2029	9	-21	-24	-512	197	171	11521
43507	672574	32	-8	2029	7	-22	-24	-512	206	180	11521
43508	672592	40	-6	2025	7	-22	-24	-510	200	179	11521
43509	672607	34	-11	2019	8	-21	-25	-515	199	177	11521
43510	672622	33	-7	2026	7	-22	-25	-516	199	169	11521
43511	672637	44	-6	2021	6	-21	-24	-507	199	173	11521
43512	672652	38	-12	2019	5	-22	-24	-510	203	167	11521
43513	672667	41	-8	2030	7	-21	-23	-503	208	169	11521
43514	672682	37	-8	2028	7	-23	-24	-510	204	174	11521
43515	672700	38	-8	2021	5	-23	-23	-510	201	176	11521
43516	672715	42	-8	2022	7	-22	-23	-513	208	167	11521
43517	672730	40	-12	2021	8	-23	-23	-504	208	168	11521
43518	672745	34	-9	2029	7	-23	-24	-501	209	166	11521
43519	672760	36	-8	2024	7	-22	-24	-504	211	165	11521
43520	672775	39	-20	2022	8	-22	-24	-497	206	165	11521
43521	672790	42	-4	2027	7	-23	-23	-507	206	164	11521
43522	672808	37	-10	2026	8	-22	-24	-498	196	151	11521
43523	672823	29	-14	2027	6	-23	-23	-501	197	171	11521
43524	672838	36	-14	2020	7	-24	-24	-497	202	169	11521
43525	672853	40	-10	2020	6	-22	-24	-506	205	170	11521
43526	672868	43	-12	2019	6	-22	-24	-494	207	164	11521
43527	672883	40	-9	2024	7	-22	-23	-496	208	173	11521
43528	672898	36	-10	2019	7	-23	-24	-488	210	170	11521
43529	672916	34	-16	2023	6	-23	-24	-504	212	169	11521
43530	672931	31	-14	2018	6	-21	-25	-496	208	165	11521
43531	672946	37	-8	2023	7	-21	-23	-505	217	172	11521
43532	672961	35	-10	2023	7	-21	-24	-504	197	172	11521
43533	672976	40	-13	2023	7	-22	-23	-499	210	170	11521
43534	672991	36	-18	2019	6	-23	-24	-509	206	165	11521
43535	673006	33	-12	2027	7	-22	-23	-498	204	173	11521
43536	673024	38	-14	2019	7	-20	-25	-502	202	184	11521
43537	673039	35	-6	2030	6	-21	-25	-503	195	172	11521
43538	673054	44	-12	2029	7	-22	-24	-503	212	169	11521
43539	673069	37	-15	2023	6	-23	-24	-505	200	175	11521
43540	673084	34	-12	2022	7	-21	-24	-503	203	164	11521
43541	673099	31	-14	2024	7	-21	-24	-502	210	170	11521
43542	673114	38	-5	2023	6	-22	-24	-502	210	165	11521
43543	673132	44	-12	2013	7	-23	-23	-502	207	165	11521
43544	673147	33	-11	2026	6	-22	-24	-510	209	173	11521
43545	673162	34	-15	2022	8	-22	-24	-510	212	177	11521
43546	673177	39	-10	2015	7	-22	-25	-507	199	168	11521
43547	673192	36	-13	2021	8	-23	-24	-511	208	169	11521
43548	673207	30	-18	2018	8	-23	-23	-507	205	168	11521
43549	673222	40	-11	2024	7	-23	-24	-513	206	174	11521
43550	673240	34	-12	2019	8	-22	-23	-513	204	158	11521
43551	673255	36	-19	2022	8	-22	-25	-507	199	162	11521
43552	673270	37	-7	2019	7	-24	-24	-504	205	160	11521
43553	673285	42	-18	2027	6	-22	-25	-507	197	162	11521
43554	673300	40	-8	2023	7	-22	-24	-505	200	162	11521
43555	673315	30	-17	2025	8	-23	-24	-512	193	162	11521
43556	673330	31	-12	2025	7	-22	-23	-498	202	171	11521
43557	673348	33	-15	2016	8	-22	-23	-499	204	168	11521
43558	673363	37	-13	2021	7	-22	-23	-501	204	176	11521
43559	673378	36	-12	2023	6	-22	-24	-512	202	176	11521
43560	673393	39	-24	2019	7	-22	-24	-507	204	171	11521
43561	673408	44	-18	2024	7	-22	-24	-509	206	188	11521
43562	673423	34	-6	2026	7	-21	-24	-507	200	181	11521
43563	673438	33	-8	2026	6	-21	-24	-506	206	179	11521
43564	673456	32	-32	2020	7	-22	-23	-499	199	183	11521
43565	673471	44	-9	2028	8	-21	-24	-502	199	175	11521
43566	673486	38	-20	2028	7	-21	-24	-501	210	176	11521
43567	673501	33	-18	2019	7	-22	-24	-499	200	175	11521
43568	673516	37	-12	2022	7	-22	-24	-506	210	181	11521
