Номер пакета	Время	acc_X	acc_Y	acc_Z	gyro_X	gyro_Y	gyro_Z	mag_X	mag_Y	mag_Z	Лидар
2224	17420	99	-1001	1669	47	-174	-118	-383	187	1160	20
2225	17434	111	-1017	1687	50	-161	-88	-383	187	1160	20
2226	17439	111	-1017	1687	50	-161	-88	-383	187	1160	20
2227	17440	133	-1042	1697	49	-144	-59	-377	187	1165	20
2228	17455	131	-1060	1696	56	-132	-36	-387	187	1169	20
2229	17455	149	-1073	1722	65	-120	-23	-387	187	1169	20
2230	17471	164	-1081	1736	70	-122	-13	-382	179	1157	20
2231	17477	164	-1081	1736	70	-122	-13	-382	179	1157	20
2232	17478	175	-1086	1750	77	-136	1	-392	187	1161	20
2233	17492	194	-1105	1751	82	-145	17	-383	188	1159	20
2234	17498	194	-1105	1751	82	-145	17	-383	188	1159	20
2235	17499	214	-1105	1756	87	-131	33	-386	178	1163	20
2236	17515	212	-1114	1775	91	-100	54	-386	178	1163	20
2237	17515	200	-1132	1777	94	-63	78	-387	190	1161	20
2238	17529	184	-1173	1797	102	-30	108	-387	190	1161	20
2239	17535	184	-1173	1797	102	-30	108	-387	189	1159	20
2240	17535	157	-1195	1813	121	-1	144	-385	184	1148	20
2241	17544	152	-1211	1825	150	13	180	-385	184	1148	20
2242	17552	143	-1204	1824	194	13	216	-383	194	1160	20
2243	17563	143	-1204	1824	194	13	216	-383	194	1160	20
2244	17570	136	-1189	1814	239	3	248	-388	191	1159	20
2245	17570	126	-1146	1799	282	-19	272	-388	191	1159	20
2246	17584	126	-1146	1799	282	-19	272	-377	185	1157	20
2247	17590	129	-1089	1794	316	-49	294	-377	185	1157	20
2248	17591	153	-1057	1777	341	-85	308	-376	192	1162	20
2249	17605	153	-1057	1777	341	-85	308	-376	192	1162	20
2250	17611	170	-1015	1760	358	-120	303	-376	188	1158	20
2251	17611	172	-973	1749	368	-146	288	-367	181	1156	20
2252	17628	198	-951	1738	371	-165	276	-367	181	1156	20
2253	17628	198	-934	1728	370	-177	266	-366	180	1149	20
2254	17642	198	-934	1728	370	-177	266	-366	180	1149	20
2255	17648	211	-900	1728	363	-181	256	-366	187	1146	20
2256	17649	198	-892	1726	347	-175	246	-369	189	1144	20
2257	17666	208	-873	1723	318	-165	237	-369	189	1144	20
2258	17666	208	-873	1723	318	-165	237	-362	193	1135	20
2259	17678	187	-894	1719	279	-160	229	-362	193	1135	20
2260	17684	189	-964	1734	237	-162	213	-362	193	1135	20
2261	17685	168	-1027	1750	200	-172	190	-367	191	1135	20
2262	17693	168	-1027	1750	200	-172	190	-373	190	1146	20
2263	17704	154	-1104	1772	173	-188	165	-373	190	1146	20
2264	17705	141	-1162	1780	166	-201	138	-363	193	1137	20
2265	17719	141	-1162	1780	166	-201	138	-363	193	1137	20
2266	17724	135	-1195	1797	174	-208	121	-372	195	1144	20
2267	17725	126	-1221	1805	191	-209	111	-372	195	1144	20
2268	17741	119	-1224	1803	205	-210	111	-368	190	1135	20
2269	17741	119	-1224	1803	205	-210	111	-368	190	1137	20
2270	17755	112	-1243	1806	223	-215	131	-361	185	1137	20
2271	17755	114	-1239	1799	248	-227	142	-361	185	1137	20
2272	17761	118	-1226	1780	270	-244	137	-371	195	1131	20
2273	17775	118	-1226	1780	270	-244	137	-368	196	1131	20
2274	17782	125	-1193	1760	287	-262	124	-368	196	1131	20
2275	17782	142	-1163	1731	298	-281	108	-367	190	1137	20
2276	17796	142	-1163	1731	298	-281	108	-367	190	1137	20
2277	17801	165	-1145	1704	306	-296	87	-377	189	1141	20
2278	17802	178	-1106	1678	310	-306	61	-377	189	1141	20
2279	17815	178	-1106	1678	310	-306	61	-374	190	1142	20
2280	17822	211	-1060	1649	308	-314	32	-374	190	1142	20
2281	17822	232	-998	1633	297	-321	4	-369	185	1135	20
2282	17836	232	-998	1633	297	-321	4	-369	185	1135	20
2283	17836	252	-977	1606	276	-312	-11	-376	196	1130	20
2284	17850	291	-944	1590	248	-288	-24	-376	196	1130	20
2285	17855	291	-944	1590	248	-288	-24	-368	190	1141	20
2286	17856	324	-913	1582	182	-220	-50	-372	194	1137	20
2287	17873	324	-913	1582	182	-220	-50	-372	194	1137	20
2288	17873	336	-924	1580	148	-177	-57	-365	184	1138	20
2289	17887	337	-934	1578	117	-127	-60	-365	184	1138	20
2290	17893	337	-934	1578	117	-127	-60	-380	185	1131	20
2291	17893	321	-936	1594	91	-81	-61	-380	185	1131	20
2292	17908	324	-948	1609	70	-46	-49	-379	183	1129	20
2293	17914	301	-970	1615	52	-9	-21	-379	183	1129	20
2294	17914	301	-970	1615	52	-9	-21	-372	187	1127	20
2295	17929	300	-995	1621	40	25	3	-372	187	1127	20
2296	17935	298	-1011	1637	35	53	14	-373	186	1127	20
2297	17935	288	-1014	1637	33	67	3	-371	188	1133	20
2298	17950	288	-1014	1637	33	67	3	-371	188	1133	20
2299	17950	256	-1004	1642	28	67	-23	-366	185	1121	20
2300	17964	249	-1001	1653	21	57	-53	-366	185	1121	20
2301	17964	249	-1001	1653	21	57	-53	-368	190	1131	20
2302	17970	242	-997	1649	11	51	-75	-368	190	1131	20
2303	17983	229	-1001	1661	3	47	-90	-368	184	1137	20
2304	17990	229	-1001	1661	3	47	-90	-368	184	1137	20
2305	17990	222	-1008	1666	-8	39	-101	-373	179	1130	20
2306	18006	238	-1018	1675	-20	32	-114	-373	179	1130	20
2307	18011	228	-1020	1673	-29	34	-131	-377	185	1131	20
2308	18012	207	-1020	1663	-41	45	-141	-377	185	1133	20
2309	18025	207	-1020	1663	-41	45	-141	-374	178	1133	20
2310	18026	190	-1035	1679	-51	57	-145	-380	191	1126	20
2311	18039	173	-1061	1694	-55	64	-143	-380	191	1126	20
2312	18046	173	-1061	1694	-55	64	-143	-380	191	1111	20
2313	18046	150	-1071	1686	-52	65	-143	-366	188	1111	20
2314	18060	137	-1056	1677	-46	68	-131	-376	186	1128	20
2315	18060	120	-1069	1667	-33	76	-111	-376	186	1128	20
2316	18078	120	-1069	1664	-17	76	-101	-374	189	1117	20
2317	18078	113	-1049	1664	-17	76	-101	-371	186	1124	20
2318	18092	94	-1035	1674	-3	67	-104	-371	186	1124	20
2319	18098	96	-996	1661	11	52	-111	-376	186	1111	20
2320	18099	96	-996	1661	17	29	-120	-376	186	1111	20
2321	18113	97	-953	1654	17	29	-120	-380	183	1121	20
2322	18119	109	-913	1643	18	5	-138	-380	183	1121	20
2323	18119	128	-890	1646	5	-16	-161	-372	183	1120	20
2324	18133	128	-890	1646	5	-16	-161	-372	183	1120	20
2325	18138	139	-883	1643	-13	-32	-187	-375	187	1119	20
2326	18139	149	-889	1636	-37	-35	-214	-375	187	1119	20
2327	18152	149	-889	1636	-37	-35	-214	-376	187	1124	20
2328	18159	149	-902	1641	-58	-23	-236	-376	187	1124	20
2329	18159	158	-927	1668	-74	-5	-251	-375	184	1121	20
2330	18168	158	-927	1668	-74	-5	-251	-375	184	1121	20
2331	18174	152	-942	1681	-86	12	-261	-379	181	1131	20
2332	18187	156	-970	1687	-92	25	-263	-379	181	1125	20
2333	18194	166	-985	1703	-100	41	-259	-387	178	1125	20
2334	18194	140	-988	1723	-113	66	-248	-376	176	1131	20
2335	18210	140	-988	1723	-113	66	-248	-376	176	1131	20
2336	18216	152	-1019	1754	-130	96	-235	-381	179	1122	20
2337	18216	166	-1051	1771	-150	120	-233	-381	178	1124	20
2338	18232	166	-1051	1771	-150	140	-243	-383	178	1124	20
2339	18237	124	-1086	1788	-165	140	-243	-383	178	1124	20
2340	18238	121	-1135	1793	-175	158	-257	-379	175	1124	20
2341	18251	91	-1179	1819	-174	169	-267	-379	175	1124	20
2342	18252	91	-1179	1819	-174	169	-267	-378	186	1127	20
2343	18265	81	-1223	1830	-159	170	-279	-384	175	1127	20
2344	18272	77	-1253	1836	-128	151	-299	-384	175	1127	20
2345	18276	68	-1259	1821	-84	121	-328	-382	175	1124	20
2346	18289	68	-1259	1821	-84	121	-328	-382	175	1124	20
2347	18289	66	-1241	1816	-34	85	-351	-381	171	1131	20
2348	18303	98	-1207	1766	17	52	-367	-381	171	1131	20
2349	18309	98	-1207	1766	17	52	-367	-386	169	1134	20
2350	18309	115	-1139	1732	57	31	-365	-389	164	1134	20
2351	18323	122	-1062	1710	81	32	-334	-389	164	1134	20
2352	18329	146	-981	1661	97	46	-294	-389	164	1134	20
2353	18330	156	-906	1634	105	70	-260	-379	170	1121	20
2354	18345	156	-906	1634	105	70	-260	-388	165	1115	20
2355	18350	173	-829	1614	102	100	-235	-388	165	1115	20
2356	18351	175	-764	1584	86	126	-219	-387	162	1111	20
2357	18364	175	-764	1584	86	126	-219	-387	162	1111	20
2358	18365	180	-715	1579	60	148	-208	-383	163	1107	20
2359	18382	165	-665	1566	34	166	-215	-392	166	1100	20
2360	18382	161	-615	1564	-11	196	-235	-392	166	1100	20
2361	18396	161	-615	1564	-11	196	-246	-389	159	1102	20
2362	18402	137	-586	1562	-69	221	-246	-389	159	1102	20
2363	18403	126	-594	1596	-146	238	-250	-401	164	1099	20
2364	18419	104	-644	1624	-221	245	-264	-401	164	1099	20
2365	18419	83	-714	1657	-288	248	-296	-388	170	1113	20
2366	18433	83	-714	1657	-288	248	-296	-384	169	1110	20
2367	18439	63	-820	1700	-341	246	-334	-384	169	1110	20
2368	18440	41	-920	1736	-374	240	-364	-391	171	1105	20
2369	18454	41	-920	1736	-374	240	-364	-391	171	1105	20
2370	18460	-17	-1014	1761	-383	237	-385	-390	172	1111	20
2371	18460	-57	-1064	1769	-370	236	-394	-390	172	1111	20
2372	18473	-73	-1112	1805	-347	228	-372	-394	163	1115	20
2373	18477	-67	-1169	1844	-315	204	-339	-394	171	1124	20
2374	18491	-67	-1169	1844	-315	204	-339	-394	171	1124	20
2375	18496	-77	-1195	1867	-276	164	-310	-394	171	1124	20
2376	18497	-72	-1194	1861	-238	121	-281	-391	171	1112	20
2377	18511	-72	-1194	1861	-238	121	-281	-397	164	1119	20
2378	18517	-55	-1188	1854	-213	86	-250	-397	164	1119	20
2379	18517	-39	-1176	1859	-193	61	-234	-386	155	1130	20
2380	18533	-51	-1183	1853	-171	51	-233	-386	155	1130	20
2381	18533	-55	-1177	1833	-149	47	-229	-392	162	1125	20
2382	18548	-55	-1177	1833	-149	47	-229	-392	162	1125	20
2383	18554	-59	-1156	1830	-129	40	-211	-394	162	1124	20
2384	18554	-56	-1146	1826	-112	23	-184	-405	166	1117	20
2385	18569	-56	-1146	1826	-112	23	-184	-405	166	1117	20
2386	18574	-56	-1090	1801	-100	6	-162	-383	164	1110	20
2387	18578	-46	-1046	1784	-96	-7	-145	-383	164	1110	20
2388	18592	-39	-1019	1777	-104	-20	-134	-388	171	1118	20
2389	18597	-39	-1019	1777	-104	-20	-134	-388	171	1118	20
2390	18598	-29	-1023	1778	-121	-31	-136	-399	170	1120	20
2391	18612	-38	-1039	1773	-138	-36	-153	-399	170	1120	20
2392	18613	-37	-1077	1780	-153	-49	-178	-401	166	1119	20
2393	18631	-37	-1127	1799	-160	-63	-199	-401	166	1119	20
2394	18638	-42	-1177	1790	-153	-74	-206	-401	166	1119	20
2395	18638	-55	-1222	1793	-133	-80	-186	-404	161	1125	20
2396	18655	-55	-1222	1793	-133	-80	-186	-398	166	1128	20
2397	18656	-42	-1239	1793	-101	-89	-147	-398	166	1128	20
2398	18670	-38	-1223	1791	-62	-102	-106	-396	168	1139	20
2399	18675	-35	-1198	1774	-19	-116	-80	-402	171	1138	20
2400	18679	-15	-1158	1758	19	-126	-63	-402	171	1138	20
2401	18695	-15	-1158	1758	19	-135	-51	-404	172	1133	20
2402	18700	1	-1112	1731	47	-135	-51	-404	172	1133	20
2403	18701	20	-1053	1706	58	-142	-38	-389	182	1129	20
2404	18714	35	-1005	1693	55	-151	-24	-389	182	1129	20
2405	18721	35	-1005	1693	55	-151	-24	-396	168	1139	20
2406	18721	49	-971	1673	39	-159	-11	-401	171	1137	20
2407	18735	72	-970	1658	15	-160	-5	-401	171	1137	20
2408	18740	72	-970	1658	15	-160	-5	-401	171	1137	20
2409	18741	67	-984	1664	-1	-152	-8	-390	167	1134	20
2410	18754	69	-993	1661	-13	-135	-18	-390	167	1134	20
2411	18755	79	-1012	1661	-20	-117	-25	-398	169	1129	20
2412	18769	79	-1012	1661	-20	-117	-25	-403	166	1144	20
2413	18775	70	-1041	1669	-17	-101	-24	-403	166	1144	20
2414	18775	43	-1044	1651	-12	-87	-9	-394	173	1137	20
2415	18793	19	-1050	1638	-4	-78	22	-394	173	1137	20
2416	18793	9	-1029	1633	5	-75	57	-402	177	1141	20
2417	18807	9	-1029	1633	5	-75	57	-395	179	1144	20
2418	18813	13	-1001	1633	9	-83	84	-395	179	1144	20
2419	18814	22	-983	1622	2	-107	98	-397	190	1140	20
2420	18828	22	-983	1622	2	-107	98	-397	190	1140	20
2421	18834	39	-968	1607	-14	-133	99	-396	175	1137	20
2422	18835	66	-984	1611	-33	-143	79	-396	175	1137	20
2423	18849	66	-984	1611	-33	-143	79	-396	179	1136	20
2424	18855	76	-967	1622	-55	-143	41	-396	179	1136	20
2425	18856	73	-977	1631	-80	-144	12	-394	177	1154	20
2426	18870	58	-989	1623	-102	-141	-6	-394	177	1154	20
2427	18870	58	-989	1623	-102	-141	-6	-391	171	1148	20
2428	18884	66	-1024	1639	-125	-131	-16	-396	184	1145	20
2429	18884	56	-1055	1656	-142	-122	-12	-396	184	1145	20
2430	18890	72	-1090	1659	-155	-122	-2	-392	181	1141	20
2431	18904	72	-1090	1659	-155	-122	-2	-392	181	1141	20
2432	18910	76	-1101	1649	-162	-122	5	-395	186	1146	20
2433	18910	78	-1096	1666	-171	-114	14	-395	186	1146	20
2434	18925	78	-1096	1666	-171	-114	14	-399	180	1152	20
2435	18932	85	-1096	1671	-188	-97	18	-399	180	1152	20
2436	18932	94	-1103	1680	-213	-83	10	-396	199	1156	20
2437	18946	94	-1103	1680	-213	-83	-10	-396	199	1156	20
2438	18946	86	-1146	1681	-245	-69	-10	-390	194	1159	20
2439	18959	73	-1198	1691	-274	-60	-44	-390	194	1159	20
2440	18966	58	-1240	1712	-283	-58	-81	-393	195	1159	20
2441	18966	58	-1240	1712	-283	-58	-81	-394	200	1154	20
2442	18980	14	-1292	1684	-269	-61	-117	-394	200	1154	20
2443	18980	-28	-1281	1680	-242	-57	-115	-391	191	1157	20
2444	18998	-44	-1266	1666	-214	-60	-77	-391	191	1157	20
2445	18998	-61	-1222	1649	-191	-78	-23	-391	195	1158	20
2446	19012	-61	-1222	1649	-191	-78	-23	-391	195	1158	20
2447	19017	-74	-1184	1637	-168	-110	26	-398	203	1166	20
2448	19018	-64	-1152	1604	-147	-138	51	-397	197	1169	20
2449	19031	-64	-1152	1604	-147	-138	51	-397	197	1169	20
2450	19038	-59	-1100	1586	-129	-163	50	-397	197	1169	20
2451	19038	-46	-1055	1551	-119	-186	41	-400	206	1167	20
2452	19052	-46	-1055	1551	-121	-203	25	-402	205	1172	20
2453	19058	-48	-1007	1560	-121	-203	25	-402	205	1172	20
2454	19059	-42	-962	1549	-133	-212	9	-402	209	1174	20
2455	19073	-33	-960	1547	-158	-219	-7	-402	209	1174	20
2456	19079	-33	-960	1547	-158	-219	-7	-402	201	1174	20
2457	19079	-36	-984	1561	-192	-223	-25	-402	201	1174	20
2458	19088	-23	-1057	1565	-223	-231	-36	-397	203	1173	20
2459	19094	-13	-1106	1571	-239	-235	-53	-397	203	1173	20
2460	19107	-13	-1106	1571	-239	-235	-53	-401	214	1193	20
2461	19114	-19	-1133	1575	-243	-228	-67	-401	214	1193	20
2462	19114	-18	-1149	1570	-243	-206	-56	-406	217	1190	20
2463	19128	-18	-1149	1570	-243	-206	-56	-406	217	1190	20
2464	19134	-30	-1160	1576	-243	-172	-19	-398	210	1183	20
2465	19135	-35	-1174	1592	-245	-133	43	-401	215	1195	20
2466	19151	-30	-1203	1624	-244	-93	105	-401	215	1195	20
2467	19157	-30	-1203	1624	-244	-93	105	-404	216	1201	20
2468	19157	-35	-1215	1635	-240	-62	152	-404	216	1201	20
2469	19171	-32	-1229	1655	-233	-36	182	-401	220	1192	20
2470	19171	-12	-1247	1673	-230	-13	195	-389	220	1195	20
2471	19186	-12	-1247	1673	-230	-13	195	-389	220	1195	20
2472	19191	-18	-1271	1692	-232	5	198	-392	219	1188	20
2473	19195	-27	-1316	1717	-235	24	205	-392	219	1188	20
2474	19209	-22	-1379	1728	-228	43	208	-394	224	1198	20
2475	19209	-22	-1425	1759	-207	64	217	-394	224	1198	20
2476	19223	-22	-1425	1759	-207	64	217	-379	222	1196	20
2477	19228	-28	-1492	1764	-167	83	243	-379	222	1196	20
2478	19229	-36	-1527	1750	-132	105	266	-382	229	1192	20
2479	19242	-36	-1527	1750	-132	105	266	-382	229	1192	20
2480	19249	-43	-1559	1737	-71	120	292	-376	228	1199	20
2481	19249	-61	-1575	1723	-4	120	314	-373	236	1183	20
2482	19264	-72	-1561	1663	68	99	345	-373	236	1183	20
2483	19271	-72	-1561	1663	68	99	345	-371	234	1190	20
2484	19271	-77	-1491	1641	135	62	396	-371	234	1190	20
2485	19285	-48	-1398	1601	177	9	458	-365	241	1190	20
2486	19285	20	-1365	1580	196	-73	499	-361	243	1182	20
2487	19303	98	-1320	1559	206	-187	473	-361	243	1182	20
2488	19304	98	-1320	1559	206	-187	473	-361	241	1184	20
2489	19318	159	-1269	1513	209	-307	383	-361	241	1184	20
2490	19324	206	-1209	1478	193	-415	274	-351	244	1187	20
2491	19324	259	-1138	1454	144	-509	189	-351	244	1187	20
2492	19340	259	-1138	1454	144	-509	189	-363	251	1192	20
2493	19341	342	-1096	1483	60	-604	140	-371	253	1197	20
2494	19355	472	-1148	1498	-39	-709	107	-371	253	1197	20
2495	19361	571	-1197	1485	-128	-803	59	-369	247	1193	20
2496	19361	571	-1197	1485	-128	-803	59	-369	247	1193	20
2497	19375	607	-1284	1435	-170	-800	13	-372	247	1211	20
2498	19382	615	-1353	1423	-190	-692	3	-372	247	1211	20
2499	19382	597	-1400	1470	-186	-551	50	-366	247	1215	20
2500	19394	597	-1400	1470	-186	-551	50	-366	247	1215	20
2501	19398	592	-1411	1514	-159	-444	133	-365	251	1214	20
2502	19411	574	-1376	1527	-122	-378	239	-365	251	1214	20
2503	19418	574	-1376	1527	-122	-378	239	-372	255	1211	20
2504	19418	542	-1336	1495	-83	-309	359	-365	260	1214	20
2505	19432	521	-1283	1462	-45	-197	471	-365	260	1214	20
2506	19437	521	-1283	1462	-45	-197	561	-365	260	1214	20
2507	19438	434	-1201	1520	-24	57	633	-363	273	1219	20
2508	19453	434	-1201	1520	-24	57	633	-344	267	1212	20
2509	19454	395	-1211	1550	-35	126	668	-344	267	1212	20
2510	19467	327	-1250	1565	-46	168	656	-344	276	1216	20
2511	19474	327	-1250	1565	-46	168	656	-344	276	1216	20
2512	19474	260	-1283	1580	-43	206	634	-333	286	1200	20
2513	19488	195	-1327	1613	-29	242	611	-333	286	1200	20
2514	19494	195	-1327	1613	-29	242	611	-329	287	1219	20
2515	19495	76	-1412	1676	38	256	562	-330	281	1206	20
2516	19513	76	-1412	1676	38	256	562	-330	281	1206	20
2517	19514	46	-1445	1683	94	236	523	-323	284	1204	20
2518	19528	6	-1442	1711	146	208	464	-318	293	1198	20
2519	19533	6	-1442	1711	146	208	464	-318	293	1198	20
2520	19534	-29	-1424	1714	195	161	396	-318	293	1198	20
2521	19545	-29	-1400	1692	236	104	327	-311	290	1194	20
2522	19552	-29	-1400	1692	236	104	327	-311	290	1194	20
2523	19552	-40	-1357	1674	272	55	259	-310	296	1195	20
2524	19567	-42	-1324	1664	302	28	200	-297	291	1193	20
2525	19568	-50	-1287	1636	327	18	152	-297	291	1193	20
2526	19581	-50	-1287	1636	327	18	152	-301	297	1192	20
2527	19588	-49	-1232	1635	350	15	118	-301	297	1192	20
2528	19588	-58	-1189	1619	361	10	92	-301	297	1187	20
2529	19602	-42	-1133	1599	362	2	76	-301	297	1187	20
2530	19605	-42	-1133	1599	362	2	76	-295	283	1180	20
2531	19609	-45	-1097	1586	351	2	59	-295	283	1180	20
2532	19622	-28	-1081	1573	335	12	43	-301	289	1178	20
2533	19629	-28	-1081	1573	335	12	43	-301	289	1178	20
2534	19629	12	-1070	1549	309	19	19	-301	291	1166	20
2535	19643	17	-1074	1554	269	16	-23	-301	291	1166	20
2536	19649	17	-1074	1554	269	16	-23	-294	287	1165	20
2537	19650	25	-1079	1505	228	38	-77	-294	273	1166	20
2538	19664	-12	-1077	1496	184	95	-128	-294	273	1166	20
2539	19664	-49	-1095	1502	145	174	-146	-281	284	1168	20
2540	19680	-64	-1167	1527	111	239	-126	-281	284	1168	20
2541	19685	-64	-1167	1527	111	239	-126	-296	276	1163	20
2542	19686	-80	-1253	1553	89	260	-91	-296	276	1163	20
2543	19700	-83	-1319	1550	95	234	-64	-284	282	1156	20
2544	19706	-83	-1319	1550	95	234	-64	-284	282	1156	20
2545	19706	-143	-1364	1553	97	173	-45	-288	284	1161	20
2546	19725	-143	-1364	1553	97	173	-45	-290	279	1152	20
2547	19725	-132	-1353	1559	107	149	-34	-290	279	1152	20
2548	19740	-111	-1349	1558	108	92	-37	-284	284	1148	20
2549	19746	-111	-1349	1558	108	92	-37	-284	284	1148	20
2550	19746	-106	-1321	1557	107	10	-45	-277	281	1150	20
2551	19760	-93	-1296	1529	100	-60	-57	-284	276	1144	20
2552	19765	-93	-1296	1529	95	-101	-65	-284	276	1144	20
2553	19766	-83	-1291	1506	95	-101	-65	-277	284	1151	20
2554	19780	-57	-1277	1510	92	-115	-73	-277	284	1151	20
2555	19780	-53	-1240	1505	91	-124	-84	-282	275	1157	20
2556	19793	-53	-1240	1505	91	-124	-84	-282	275	1157	20
2557	19800	-55	-1187	1485	86	-137	-91	-288	272	1162	20
2558	19800	-53	-1143	1470	76	-151	-97	-288	272	1162	20
2559	19814	-53	-1143	1470	55	-162	-95	-291	270	1147	20
2560	19817	-58	-1102	1449	55	-162	-95	-291	270	1147	20
2561	19821	-46	-1089	1447	31	-169	-87	-292	270	1142	20
2562	19836	-44	-1092	1458	17	-171	-82	-292	270	1142	20
2563	19841	-44	-1092	1458	17	-171	-82	-295	261	1152	20
2564	19842	-39	-1079	1465	13	-169	-91	-295	261	1152	20
2565	19856	-39	-1068	1470	16	-157	-100	-287	260	1152	20
2566	19857	-54	-1064	1460	22	-136	-109	-299	267	1140	20
2567	19871	-54	-1064	1460	22	-136	-109	-299	267	1140	20
2568	19877	-66	-1011	1488	22	-109	-110	-299	268	1141	20
2569	19877	-60	-987	1539	11	-92	-99	-299	268	1141	20
2570	19891	-60	-987	1539	-12	-89	-87	-310	267	1144	20
2571	19891	-44	-965	1558	-12	-89	-87	-310	267	1144	20
2572	19906	-38	-977	1564	-37	-72	-84	-307	268	1142	20
2573	19912	-46	-1019	1582	-58	-30	-98	-307	268	1142	20
2574	19912	-62	-1046	1615	-75	27	-119	-301	281	1150	20
2575	19930	-77	-1094	1668	-94	66	-135	-304	273	1142	20
2576	19930	-77	-1094	1668	-94	66	-135	-304	273	1142	20
2577	19944	-86	-1159	1676	-108	77	-138	-297	270	1150	20
2578	19950	-109	-1204	1696	-110	83	-139	-297	270	1150	20
2579	19950	-109	-1204	1696	-106	95	-135	-293	271	1150	20
2580	19965	-116	-1243	1722	-106	95	-135	-293	271	1150	20
2581	19971	-112	-1277	1731	-95	101	-120	-302	275	1166	20
2582	19971	-112	-1312	1736	-79	96	-114	-295	289	1144	20
2583	19985	-112	-1312	1736	-79	96	-114	-295	289	1144	20
2584	19992	-115	-1328	1751	-59	90	-129	-295	289	1144	20
2585	19992	-108	-1317	1766	-35	86	-147	-291	268	1153	20
2586	20006	-108	-1317	1766	-35	86	-147	-294	270	1151	20
2587	20006	-103	-1297	1745	-12	80	-154	-294	270	1151	20
2588	20021	-98	-1271	1747	8	73	-147	-296	265	1141	20
2589	20021	-83	-1252	1751	26	71	-139	-296	265	1141	20
2590	20027	-83	-1252	1751	26	71	-139	-295	259	1153	20
2591	20041	-68	-1230	1753	41	80	-137	-295	259	1153	20
2592	20047	-69	-1187	1765	53	87	-148	-292	275	1144	20
2593	20047	-55	-1167	1762	55	88	-163	-300	274	1138	20
2594	20064	-55	-1167	1762	55	88	-163	-300	274	1138	20
2595	20070	-57	-1168	1748	53	85	-174	-303	270	1149	20
2596	20070	-67	-1172	1744	52	89	-186	-303	270	1149	20
2597	20084	-83	-1211	1757	53	97	-195	-300	258	1151	20
2598	20084	-83	-1211	1757	53	97	-195	-300	258	1151	20
2599	20098	-95	-1238	1751	56	96	-201	-300	261	1140	20
2600	20103	-115	-1274	1749	64	85	-202	-300	261	1140	20
2601	20104	-115	-1274	1749	64	85	-202	-293	269	1140	20
2602	20117	-107	-1299	1757	81	63	-197	-293	269	1140	20
2603	20118	-116	-1315	1741	113	30	-202	-306	261	1143	20
2604	20135	-112	-1333	1749	153	-10	-221	-304	262	1141	20
2605	20135	-117	-1333	1720	200	-43	-237	-304	262	1141	20
2606	20149	-117	-1333	1720	200	-43	-237	-309	256	1136	20
2607	20155	-93	-1275	1699	247	-66	-243	-309	256	1136	20
2608	20155	-81	-1198	1664	279	-81	-229	-311	249	1144	20
2609	20164	-81	-1198	1664	279	-81	-229	-311	249	1144	20
2610	20176	-54	-1132	1641	292	-97	-201	-315	253	1145	20
2611	20177	-40	-1079	1608	292	-99	-172	-315	253	1145	20
2612	20191	-19	-1031	1590	283	-83	-157	-301	248	1144	20
2613	20197	-19	-1031	1590	283	-83	-157	-301	248	1144	20
2614	20198	-22	-992	1582	267	-53	-155	-309	245	1138	20
2615	20212	-23	-975	1566	240	-18	-149	-313	252	1130	20
2616	20218	-23	-975	1566	240	-18	-149	-313	252	1130	20
2617	20219	-61	-986	1590	171	31	-137	-309	245	1131	20
2618	20236	-61	-986	1590	171	31	-137	-309	245	1131	20
2619	20237	-84	-997	1575	142	46	-137	-309	236	1132	20
2620	20253	-99	-1027	1585	116	50	-133	-302	243	1135	20
2621	20253	-118	-1057	1595	97	47	-127	-302	243	1135	20
2622	20267	-118	-1057	1595	97	47	-127	-304	246	1120	20
2623	20273	-137	-1043	1595	82	39	-122	-304	246	1120	20
2624	20273	-146	-1048	1595	70	23	-113	-305	249	1125	20
2625	20288	-137	-1045	1598	54	5	-104	-305	249	1125	20
2626	20294	-137	-1045	1598	54	5	-104	-304	239	1122	20
2627	20294	-128	-1054	1618	34	-12	-94	-300	240	1123	20
2628	20308	-138	-1075	1618	16	-24	-99	-300	240	1123	20
2629	20313	-138	-1075	1618	16	-24	-99	-300	240	1123	20
2630	20314	-138	-1088	1621	1	-26	-122	-302	238	1125	20
2631	20327	-166	-1095	1631	-12	-22	-143	-310	229	1122	20
2632	20331	-177	-1121	1642	-21	-29	-146	-310	229	1122	20
2633	20345	-181	-1130	1661	-28	-40	-129	-315	232	1124	20
2634	20351	-181	-1130	1661	-28	-40	-129	-315	232	1124	20
2635	20352	-177	-1138	1677	-33	-53	-97	-307	238	1134	20
2636	20368	-175	-1138	1687	-36	-57	-57	-309	234	1127	20
2637	20368	-173	-1137	1678	-35	-52	-29	-309	234	1127	20
2638	20382	-173	-1137	1678	-35	-52	-29	-306	233	1120	20
2639	20388	-185	-1131	1669	-35	-40	-11	-306	233	1120	20
2640	20389	-165	-1146	1710	-33	-29	12	-302	228	1129	20
2641	20403	-177	-1166	1708	-28	-36	21	-302	228	1129	20
2642	20409	-177	-1166	1708	-28	-36	21	-309	236	1119	20
2643	20409	-177	-1171	1706	-9	-56	14	-315	237	1125	20
2644	20423	-176	-1144	1692	15	-74	-3	-315	237	1125	20
2645	20428	-169	-1109	1688	35	-91	-20	-299	231	1121	20
2646	20432	-169	-1109	1688	35	-91	-20	-299	231	1121	20
